Ticket_ID,Client_ID,Assigned_Employee_ID,Issue_Type,Priority,Created_Date,Resolved_Date,Ticket_Status,Resolution_Hours,Customer_Rating,SLA_Status
T01508,C0005,E0099,Network Issue,Medium,2025-03-21 08:00,2025-03-21 19:48,Resolved,11.8,5,Met
T01509,C0143,E0042,Application Error,High,2026-06-29 03:00,2026-06-29 10:42,Closed,7.7,5,Met
T01510,C0113,E0129,Feature Request,Medium,2026-02-21 02:00,2026-02-21 20:00,Resolved,18,3,Breached
T01511,C0180,E0041,Security Issue,Low,2025-04-02 11:00,2025-04-03 03:12,Resolved,16.2,5,Met
T01512,C0053,E0055,Security Issue,Medium,2025-10-07 04:00,2025-10-07 13:24,Resolved,9.4,4,Met
T01513,C0019,E0062,Network Issue,Medium,2025-10-08 00:00,2025-10-09 05:18,Closed,29.3,4,Breached
T01514,C0133,E0131,Application Error,Medium,2026-01-22 07:00,Null,In Progress,Null,Null,Pending
T01515,C0059,E0041,Software Installation,Low,2025-04-18 03:00,Null,Escalated,Null,Null,Pending
T01516,C0046,E0045,Database Issue,Medium,2026-06-24 23:00,2026-06-25 07:48,Closed,8.8,5,Met
T01517,C0061,E0055,Performance Issue,Low,2026-05-17 03:00,2026-05-19 11:24,Closed,56.4,5,Breached
T01518,C0178,E0073,Feature Request,High,2025-12-24 22:00,2025-12-25 07:06,Resolved,9.1,4,Breached
T01519,C0081,E0006,Access/Permission,Medium,2025-10-16 17:00,2025-10-17 14:00,Closed,21,4,Breached
T01520,C0135,E0073,Performance Issue,Critical,2025-04-12 01:00,2025-04-12 08:48,Resolved,7.8,4,Breached
T01521,C0071,E0150,Database Issue,Critical,2025-11-22 12:00,2025-11-22 15:06,Resolved,3.1,5,Met
T01522,C0101,E0148,Database Issue,Medium,2025-12-20 23:00,2025-12-21 18:18,Resolved,19.3,4,Breached
T01523,C0062,E0131,Feature Request,Critical,2026-07-19 19:00,2026-07-19 23:12,Resolved,4.2,5,Breached
T01524,C0006,E0073,Software Installation,Low,2026-05-04 18:00,2026-05-05 05:48,Closed,11.8,5,Met
T01525,C0116,E0055,Database Issue,Medium,2025-09-23 00:00,2025-09-23 10:54,Closed,10.9,5,Met
T01526,C0024,E0122,Feature Request,High,2025-06-09 21:00,Null,In Progress,Null,Null,Pending
T01527,C0160,E0050,Database Issue,Medium,2025-05-27 12:00,Null,Open,Null,Null,Pending
T01528,C0161,E0073,Access/Permission,Medium,2025-10-01 01:00,Null,Escalated,Null,Null,Pending
T01529,C0124,E0067,Security Issue,High,2025-09-13 21:00,Null,Open,Null,Null,Pending
T01530,C0111,E0062,Access/Permission,Medium,2026-03-05 22:00,2026-03-06 16:12,Resolved,18.2,5,Breached
T01531,C0145,E0122,Data Issue,Low,2025-07-07 14:00,2025-07-08 15:30,Resolved,25.5,4,Breached
T01532,C0041,E0122,Security Issue,Medium,2026-04-25 16:00,Null,Escalated,Null,Null,Pending
T01533,C0059,E0062,Performance Issue,High,2025-10-10 13:00,2025-10-10 15:06,Closed,2.1,3,Met
T01534,C0036,E0150,Feature Request,Medium,2025-08-23 09:00,2025-08-23 13:24,Closed,4.4,4,Met
T01535,C0076,E0080,Application Error,Medium,2025-11-09 13:00,Null,In Progress,Null,Null,Pending
T01536,C0031,E0150,Security Issue,Low,2025-04-03 20:00,Null,Escalated,Null,Null,Pending
T01537,C0113,E0112,Application Error,Medium,2025-03-20 23:00,2025-03-21 09:18,Resolved,10.3,4,Met
T01538,C0026,E0080,Network Issue,Low,2025-04-06 05:00,2025-04-08 07:06,Closed,50.1,3,Breached
T01539,C0153,E0129,Access/Permission,Critical,2025-02-28 02:00,2025-02-28 07:54,Closed,5.9,4,Breached
T01540,C0077,E0068,Performance Issue,Low,2026-07-22 15:00,2026-07-24 16:12,Resolved,49.2,5,Breached
T01541,C0146,E0011,Login Issue,High,2026-03-11 21:00,2026-03-12 02:12,Resolved,5.2,4,Met
T01542,C0024,E0050,Feature Request,Medium,2025-05-20 15:00,2025-05-21 10:18,Closed,19.3,4,Breached
T01543,C0103,E0080,Data Issue,Medium,2026-06-12 21:00,Null,In Progress,Null,Null,Pending
T01544,C0031,E0148,Feature Request,Medium,2025-05-08 12:00,2025-05-09 00:36,Resolved,12.6,4,Breached
T01545,C0060,E0041,Login Issue,Critical,2025-07-14 23:00,Null,Open,Null,Null,Pending
T01546,C0150,E0055,Login Issue,High,2026-03-12 22:00,2026-03-13 11:42,Closed,13.7,3,Breached
T01547,C0146,E0067,Feature Request,High,2025-12-20 07:00,2025-12-20 16:54,Closed,9.9,5,Breached
T01548,C0169,E0042,Feature Request,Low,2025-02-13 19:00,2025-02-16 01:54,Closed,54.9,4,Breached
T01549,C0037,E0067,Data Issue,Medium,2025-06-22 21:00,Null,Escalated,Null,Null,Pending
T01550,C0125,E0097,Feature Request,Low,2025-08-19 05:00,2025-08-19 13:54,Resolved,8.9,5,Met
T01551,C0079,E0067,Application Error,High,2026-01-11 04:00,2026-01-11 08:54,Closed,4.9,3,Met
T01552,C0058,E0099,Feature Request,Medium,2025-12-28 01:00,Null,In Progress,Null,Null,Pending
T01553,C0157,E0062,Software Installation,High,2026-05-23 12:00,2026-05-23 17:30,Resolved,5.5,3,Met
T01554,C0072,E0062,Database Issue,Low,2026-01-18 03:00,2026-01-20 19:24,Resolved,64.4,5,Breached
T01555,C0035,E0073,Security Issue,Medium,2025-09-13 17:00,2025-09-14 00:06,Closed,7.1,4,Met
T01556,C0004,E0105,Application Error,High,2025-10-25 09:00,Null,Escalated,Null,Null,Pending
T01557,C0064,E0073,Data Issue,High,2025-10-28 08:00,2025-10-28 14:06,Resolved,6.1,5,Met
T01558,C0031,E0083,Network Issue,Medium,2025-01-03 23:00,2025-01-04 11:30,Closed,12.5,4,Breached
T01559,C0101,E0097,Access/Permission,Medium,2026-02-08 06:00,2026-02-08 21:18,Resolved,15.3,4,Breached
T01560,C0046,E0150,Performance Issue,Low,2026-06-12 01:00,2026-06-13 11:48,Resolved,34.8,2,Breached
T01561,C0034,E0141,Data Issue,High,2026-05-15 01:00,2026-05-15 05:42,Resolved,4.7,3,Met
T01562,C0111,E0073,Security Issue,Medium,2025-01-07 19:00,Null,Escalated,Null,Null,Pending
T01563,C0169,E0122,Data Issue,High,2025-12-03 09:00,2025-12-04 09:36,Resolved,24.6,4,Breached
T01564,C0011,E0129,Security Issue,Medium,2025-04-20 00:00,2025-04-21 00:42,Resolved,24.7,4,Breached
T01565,C0156,E0112,Security Issue,Medium,2025-07-10 12:00,2025-07-11 02:36,Closed,14.6,5,Breached
T01566,C0132,E0150,Security Issue,Medium,2025-01-10 03:00,2025-01-10 16:12,Resolved,13.2,4,Breached
T01567,C0126,E0045,Software Installation,Medium,2026-05-19 06:00,Null,Open,Null,Null,Pending
T01568,C0114,E0068,Application Error,High,2026-06-26 16:00,2026-06-27 07:18,Resolved,15.3,4,Breached
T01569,C0174,E0141,Database Issue,Medium,2026-02-25 03:00,2026-02-25 18:24,Closed,15.4,4,Breached
T01570,C0051,E0041,Data Issue,Low,2025-01-08 04:00,Null,Open,Null,Null,Pending
T01571,C0076,E0150,Performance Issue,Low,2025-08-20 15:00,Null,In Progress,Null,Null,Pending
T01572,C0129,E0150,Software Installation,Critical,2026-01-19 09:00,2026-01-19 12:54,Resolved,3.9,3,Met
T01573,C0001,E0083,Security Issue,Low,2026-03-15 05:00,Null,In Progress,Null,Null,Pending
T01574,C0112,E0141,Feature Request,Medium,2025-10-03 03:00,2025-10-03 15:00,Closed,12,4,Met
T01575,C0011,E0042,Data Issue,Medium,2026-03-26 05:00,2026-03-27 05:12,Resolved,24.2,3,Breached
T01576,C0066,E0112,Database Issue,High,2025-12-29 23:00,2025-12-30 15:36,Resolved,16.6,5,Breached
T01577,C0056,E0062,Software Installation,Low,2025-01-06 11:00,2025-01-07 13:00,Closed,26,4,Breached
T01578,C0135,E0131,Network Issue,Medium,2025-04-24 06:00,2025-04-25 13:24,Closed,31.4,4,Breached
T01579,C0106,E0055,Performance Issue,Medium,2025-02-11 04:00,2025-02-11 10:48,Resolved,6.8,5,Met
T01580,C0092,E0099,Software Installation,Medium,2026-03-08 23:00,2026-03-09 11:18,Closed,12.3,5,Breached
T01581,C0049,E0002,Security Issue,Medium,2025-02-02 05:00,2025-02-02 15:12,Resolved,10.2,5,Met
T01582,C0147,E0099,Network Issue,Medium,2026-05-06 21:00,2026-05-08 11:00,Resolved,38,4,Breached
T01583,C0136,E0105,Performance Issue,Medium,2025-05-02 13:00,Null,Escalated,Null,Null,Pending
T01584,C0168,E0131,Data Issue,Critical,2026-07-18 15:00,Null,In Progress,Null,Null,Pending
T01585,C0164,E0150,Database Issue,High,2025-11-29 12:00,Null,In Progress,Null,Null,Pending
T01586,C0083,E0031,Feature Request,Medium,2026-02-03 04:00,2026-02-03 09:54,Closed,5.9,4,Met
T01587,C0180,E0080,Application Error,Low,2025-04-21 00:00,2025-04-22 08:00,Closed,32,4,Breached
T01588,C0098,E0045,Database Issue,High,2025-06-09 11:00,Null,Escalated,Null,Null,Pending
T01589,C0153,E0050,Feature Request,Medium,2025-01-14 21:00,2025-01-15 20:06,Resolved,23.1,4,Breached
T01590,C0063,E0050,Network Issue,High,2025-02-23 21:00,2025-02-24 04:42,Closed,7.7,4,Met
T01591,C0087,E0083,Security Issue,Medium,2026-03-16 19:00,2026-03-17 14:42,Closed,19.7,4,Breached
T01592,C0049,E0150,Login Issue,Medium,2026-03-21 15:00,2026-03-21 22:12,Closed,7.2,5,Met
T01593,C0045,E0073,Performance Issue,Low,2025-10-16 15:00,2025-10-18 17:24,Resolved,50.4,4,Breached
T01594,C0026,E0041,Application Error,Medium,2026-03-16 07:00,Null,Open,Null,Null,Pending
T01595,C0071,E0141,Access/Permission,High,2025-06-06 23:00,2025-06-07 11:06,Resolved,12.1,5,Breached
T01596,C0117,E0141,Feature Request,Low,2025-07-11 07:00,2025-07-13 16:48,Closed,57.8,4,Breached
T01597,C0111,E0099,Performance Issue,Medium,2025-04-28 08:00,2025-04-28 16:06,Resolved,8.1,5,Met
T01598,C0128,E0131,Network Issue,Medium,2026-03-16 06:00,Null,In Progress,Null,Null,Pending
T01599,C0060,E0141,Data Issue,Critical,2025-04-16 22:00,Null,Escalated,Null,Null,Pending
T01600,C0071,E0006,Feature Request,Medium,2025-07-05 06:00,2025-07-06 06:24,Closed,24.4,5,Breached
T01601,C0136,E0150,Access/Permission,High,2025-06-02 07:00,2025-06-02 15:30,Resolved,8.5,5,Breached
T01602,C0141,E0148,Application Error,Medium,2025-05-16 12:00,2025-05-16 18:06,Resolved,6.1,3,Met
T01603,C0045,E0105,Login Issue,Critical,2025-10-08 06:00,2025-10-08 11:24,Closed,5.4,5,Breached
T01604,C0173,E0062,Database Issue,High,2026-03-13 00:00,2026-03-13 11:06,Resolved,11.1,3,Breached
T01605,C0097,E0080,Access/Permission,High,2025-07-24 02:00,2025-07-24 09:12,Resolved,7.2,4,Met
T01606,C0016,E0068,Login Issue,High,2026-01-25 13:00,Null,In Progress,Null,Null,Pending
T01607,C0167,E0080,Feature Request,Medium,2025-11-10 22:00,Null,In Progress,Null,Null,Pending
T01608,C0040,E0148,Network Issue,Medium,2025-08-16 10:00,Null,Open,Null,Null,Pending
T01609,C0131,E0031,Software Installation,Medium,2026-05-06 01:00,2026-05-06 17:48,Closed,16.8,3,Breached
T01610,C0115,E0041,Feature Request,High,2026-03-14 20:00,2026-03-15 03:12,Resolved,7.2,4,Met
T01611,C0050,E0083,Login Issue,Medium,2025-11-08 03:00,Null,In Progress,Null,Null,Pending
T01612,C0114,E0062,Performance Issue,Medium,2026-01-08 08:00,2026-01-08 20:54,Resolved,12.9,4,Breached
T01613,C0108,E0141,Security Issue,Medium,2026-03-05 07:00,2026-03-05 22:00,Closed,15,5,Breached
T01614,C0059,E0105,Security Issue,Medium,2025-02-18 05:00,2025-02-19 06:24,Resolved,25.4,4,Breached
T01615,C0028,E0129,Login Issue,Low,2025-01-01 01:00,2025-01-03 03:54,Resolved,50.9,3,Breached
T01616,C0172,E0083,Security Issue,Critical,2025-08-06 09:00,2025-08-06 12:00,Closed,3,4,Met
T01617,C0118,E0055,Data Issue,Medium,2025-10-14 19:00,Null,Escalated,Null,Null,Pending
T01618,C0001,E0148,Application Error,Critical,2026-03-18 05:00,2026-03-18 16:42,Closed,11.7,4,Breached
T01619,C0006,E0122,Performance Issue,Low,2026-05-19 11:00,2026-05-20 00:12,Closed,13.2,4,Met
T01620,C0082,E0097,Security Issue,High,2025-11-08 03:00,2025-11-08 06:54,Resolved,3.9,4,Met
T01621,C0153,E0006,Application Error,Medium,2025-01-14 21:00,2025-01-15 03:42,Resolved,6.7,4,Met
T01622,C0180,E0105,Feature Request,Medium,2025-05-14 10:00,2025-05-15 04:48,Closed,18.8,5,Breached
T01623,C0168,E0046,Security Issue,Low,2026-01-06 23:00,Null,Escalated,Null,Null,Pending
T01624,C0107,E0046,Access/Permission,Critical,2026-06-26 19:00,2026-06-26 22:24,Closed,3.4,5,Met
T01625,C0067,E0141,Security Issue,Low,2025-09-01 20:00,2025-09-02 13:06,Closed,17.1,4,Met
T01626,C0059,E0046,Performance Issue,Medium,2025-08-04 18:00,2025-08-04 23:24,Resolved,5.4,5,Met
T01627,C0164,E0062,Software Installation,High,2025-03-31 03:00,Null,Open,Null,Null,Pending
T01628,C0034,E0080,Database Issue,Low,2025-05-04 01:00,2025-05-04 20:30,Closed,19.5,3,Met
T01629,C0048,E0099,Access/Permission,Low,2025-07-15 06:00,2025-07-16 07:48,Closed,25.8,Null,Breached
T01630,C0156,E0148,Data Issue,High,2025-04-12 02:00,Null,Open,Null,Null,Pending
T01631,C0123,E0045,Feature Request,High,2025-12-18 09:00,2025-12-18 18:36,Closed,9.6,5,Breached
T01632,C0144,E0042,Data Issue,Low,2025-07-26 17:00,2025-07-27 05:36,Closed,12.6,4,Met
T01633,C0089,E0141,Database Issue,Medium,2025-02-14 04:00,Null,Escalated,Null,Null,Pending
T01634,C0010,E0097,Network Issue,High,2026-03-05 17:00,2026-03-06 06:12,Closed,13.2,5,Breached
T01635,C0064,E0055,Performance Issue,Medium,2026-07-28 11:00,2026-07-28 19:18,Resolved,8.3,4,Met
T01636,C0111,E0105,Security Issue,Low,2026-04-05 20:00,2026-04-06 10:24,Closed,14.4,4,Met
T01637,C0015,E0105,Application Error,Critical,2026-03-23 02:00,2026-03-23 05:00,Resolved,3,5,Met
T01638,C0074,E0150,Data Issue,Low,2026-03-06 16:00,2026-03-07 10:12,Resolved,18.2,4,Met
T01639,C0103,E0131,Feature Request,Low,2025-01-23 05:00,2025-01-23 20:18,Closed,15.3,5,Met
T01640,C0106,E0055,Access/Permission,Medium,2025-10-08 22:00,Null,Open,Null,Null,Pending
T01641,C0029,E0067,Database Issue,High,2025-10-24 01:00,2025-10-24 06:30,Resolved,5.5,4,Met
T01642,C0169,E0068,Access/Permission,Medium,2025-03-04 22:00,2025-03-06 06:00,Resolved,32,4,Breached
T01643,C0062,E0150,Network Issue,Low,2026-02-12 15:00,Null,Escalated,Null,Null,Pending
T01644,C0057,E0068,Feature Request,Low,2026-06-10 02:00,Null,Escalated,Null,Null,Pending
T01645,C0141,E0083,Database Issue,High,2026-03-25 16:00,Null,Escalated,Null,Null,Pending
T01646,C0029,E0067,Software Installation,Medium,2026-07-30 12:00,Null,In Progress,Null,Null,Pending
T01647,C0102,E0080,Software Installation,Low,2025-10-06 06:00,2025-10-06 18:06,Resolved,12.1,4,Met
T01648,C0130,E0122,Database Issue,High,2025-01-04 05:00,2025-01-04 15:42,Closed,10.7,4,Breached
T01649,C0155,E0031,Access/Permission,High,2025-08-12 18:00,2025-08-12 21:18,Closed,3.3,4,Met
T01650,C0028,E0006,Login Issue,High,2026-06-10 14:00,Null,In Progress,Null,Null,Pending
T01651,C0108,E0062,Feature Request,Medium,2026-06-22 08:00,Null,Open,Null,Null,Pending
T01652,C0145,E0129,Performance Issue,Critical,2025-08-14 09:00,Null,Open,Null,Null,Pending
T01653,C0038,E0042,Performance Issue,Low,2026-07-20 03:00,2026-07-21 08:06,Closed,29.1,4,Breached
T01654,C0061,E0031,Database Issue,High,2025-08-18 01:00,Null,Escalated,Null,Null,Pending
T01655,C0161,E0073,Feature Request,Medium,2025-09-01 09:00,2025-09-01 19:48,Closed,10.8,4,Met
T01656,C0161,E0067,Login Issue,Medium,2025-06-01 08:00,2025-06-01 20:48,Closed,12.8,5,Breached
T01657,C0042,E0031,Database Issue,Critical,2025-10-04 01:00,Null,Escalated,Null,Null,Pending
T01658,C0082,E0011,Network Issue,Critical,2025-08-04 17:00,2025-08-05 02:12,Resolved,9.2,4,Breached
T01659,C0067,E0041,Application Error,High,2025-01-02 20:00,2025-01-03 02:12,Closed,6.2,4,Met
T01660,C0064,E0006,Security Issue,High,2026-01-13 10:00,2026-01-13 20:00,Closed,10,5,Breached
T01661,C0061,E0112,Application Error,High,2026-07-17 08:00,Null,Open,Null,Null,Pending
T01662,C0166,E0112,Database Issue,Medium,2026-02-23 19:00,2026-02-24 03:48,Closed,8.8,4,Met
T01663,C0174,E0073,Performance Issue,Medium,2025-11-29 01:00,2025-11-29 14:00,Closed,13,5,Breached
T01664,C0133,E0097,Login Issue,Medium,2025-12-31 07:00,2026-01-01 06:42,Closed,23.7,4,Breached
T01665,C0160,E0148,Performance Issue,Critical,2025-06-30 08:00,Null,Escalated,Null,Null,Pending
T01666,C0114,E0006,Login Issue,Medium,2026-07-05 21:00,2026-07-06 12:24,Closed,15.4,5,Breached
T01667,C0069,E0097,Access/Permission,Medium,2025-04-19 23:00,2025-04-20 14:30,Closed,15.5,4,Breached
T01668,C0118,E0031,Software Installation,High,2025-09-21 20:00,2025-09-22 06:54,Resolved,10.9,2,Breached
T01669,C0055,E0150,Access/Permission,Medium,2026-07-19 06:00,2026-07-19 14:12,Resolved,8.2,3,Met
T01670,C0113,E0068,Data Issue,Medium,2025-08-14 10:00,2025-08-14 18:42,Closed,8.7,4,Met
T01671,C0126,E0045,Performance Issue,Low,2025-07-28 18:00,2025-07-29 02:24,Resolved,8.4,5,Met
T01672,C0134,E0112,Software Installation,Low,2025-06-09 14:00,2025-06-11 14:54,Resolved,48.9,3,Breached
T01673,C0082,E0083,Network Issue,Low,2026-03-21 11:00,2026-03-22 17:06,Closed,30.1,4,Breached
T01674,C0016,E0131,Database Issue,Low,2026-05-06 02:00,2026-05-06 20:24,Resolved,18.4,5,Met
T01675,C0071,E0002,Data Issue,High,2025-07-05 14:00,2025-07-05 21:24,Resolved,7.4,4,Met
T01676,C0070,E0122,Database Issue,Medium,2025-06-30 06:00,2025-06-30 14:42,Closed,8.7,5,Met
T01677,C0142,E0150,Access/Permission,Medium,2026-05-18 23:00,2026-05-19 04:00,Resolved,5,4,Met
T01678,C0171,E0150,Database Issue,Medium,2025-10-16 00:00,2025-10-16 16:42,Resolved,16.7,4,Breached
T01679,C0003,E0050,Performance Issue,High,2025-06-16 05:00,2025-06-16 13:42,Closed,8.7,5,Breached
T01680,C0017,E0002,Software Installation,Medium,2025-07-12 02:00,2025-07-12 14:36,Closed,12.6,4,Breached
T01681,C0158,E0068,Database Issue,Low,2025-03-15 13:00,2025-03-16 04:48,Closed,15.8,3,Met
T01682,C0014,E0046,Network Issue,High,2026-04-11 20:00,2026-04-11 22:24,Resolved,2.4,4,Met
T01683,C0036,E0011,Software Installation,Critical,2025-04-13 23:00,Null,Open,Null,Null,Pending
T01684,C0093,E0062,Feature Request,High,2025-05-21 23:00,Null,Escalated,Null,Null,Pending
T01685,C0163,E0150,Login Issue,High,2025-04-13 12:00,2025-04-14 00:00,Closed,12,3,Breached
T01686,C0128,E0046,Software Installation,Medium,2025-01-22 03:00,2025-01-23 07:30,Resolved,28.5,5,Breached
T01687,C0115,E0046,Login Issue,High,2025-02-14 04:00,Null,Escalated,Null,Null,Pending
T01688,C0064,E0046,Network Issue,High,2025-03-27 08:00,2025-03-27 18:12,Closed,10.2,3,Breached
T01689,C0006,E0112,Database Issue,Low,2025-01-14 00:00,Null,Open,Null,Null,Pending
T01690,C0031,E0129,Application Error,Medium,2026-07-10 23:00,Null,In Progress,Null,Null,Pending
T01691,C0117,E0073,Security Issue,Medium,2025-03-29 06:00,2025-03-29 19:36,Resolved,13.6,4,Breached
T01692,C0122,E0150,Database Issue,Low,2026-05-07 18:00,Null,Open,Null,Null,Pending
T01693,C0108,E0042,Data Issue,High,2025-06-17 09:00,2025-06-17 18:54,Resolved,9.9,5,Breached
T01694,C0135,E0080,Security Issue,Medium,2026-05-06 04:00,2026-05-06 10:18,Closed,6.3,4,Met
T01695,C0038,E0006,Network Issue,Medium,2025-02-27 17:00,2025-02-28 00:12,Resolved,7.2,5,Met
T01696,C0039,E0041,Performance Issue,Medium,2026-07-11 03:00,2026-07-11 14:42,Resolved,11.7,4,Met
T01697,C0067,E0129,Login Issue,Medium,2025-02-15 03:00,2025-02-15 13:00,Closed,10,4,Met
T01698,C0153,E0150,Feature Request,Low,2025-10-31 03:00,2025-11-02 15:30,Resolved,60.5,4,Breached
T01699,C0149,E0122,Feature Request,Medium,2026-03-02 04:00,2026-03-02 15:18,Closed,11.3,4,Met
T01700,C0023,E0042,Login Issue,High,2025-08-18 00:00,2025-08-18 06:06,Resolved,6.1,4,Met
T01701,C0020,E0062,Network Issue,High,2026-03-14 12:00,2026-03-14 16:54,Resolved,4.9,4,Met
T01702,C0136,E0011,Database Issue,Medium,2025-12-28 20:00,2025-12-29 09:54,Closed,13.9,5,Breached
T01703,C0170,E0141,Performance Issue,Low,2025-08-20 21:00,Null,Open,Null,Null,Pending
T01704,C0177,E0148,Software Installation,Low,2025-04-26 15:00,2025-04-28 07:36,Closed,40.6,4,Breached
T01705,C0003,E0002,Database Issue,Medium,2025-04-23 07:00,2025-04-23 20:36,Closed,13.6,4,Breached
T01706,C0103,E0042,Application Error,High,2025-10-16 11:00,2025-10-16 14:42,Closed,3.7,5,Met
T01707,C0048,E0067,Application Error,Medium,2025-12-08 03:00,2025-12-08 23:30,Closed,20.5,4,Breached
T01708,C0119,E0148,Security Issue,Medium,2025-03-28 01:00,2025-03-28 17:24,Closed,16.4,4,Breached
T01709,C0053,E0129,Access/Permission,High,2025-06-04 05:00,2025-06-04 10:36,Resolved,5.6,4,Met
T01710,C0123,E0141,Software Installation,Medium,2026-06-28 10:00,Null,In Progress,Null,Null,Pending
T01711,C0127,E0097,Access/Permission,Critical,2025-07-05 21:00,2025-07-05 23:00,Resolved,2,4,Met
T01712,C0121,E0002,Software Installation,Low,2025-06-03 21:00,2025-06-04 13:36,Closed,16.6,4,Met
T01713,C0119,E0150,Performance Issue,Low,2025-10-21 11:00,2025-10-25 11:00,Resolved,96,4,Breached
T01714,C0147,E0062,Application Error,Medium,2025-10-05 15:00,2025-10-05 21:42,Resolved,6.7,5,Met
T01715,C0153,E0045,Security Issue,Low,2025-09-29 22:00,2025-10-01 10:06,Closed,36.1,3,Breached
T01716,C0124,E0122,Application Error,Critical,2025-01-03 04:00,2025-01-03 06:00,Closed,2,4,Met
T01717,C0178,E0041,Database Issue,Medium,2025-11-24 04:00,2025-11-24 12:36,Resolved,8.6,4,Met
T01718,C0099,E0129,Software Installation,Low,2026-04-03 23:00,Null,Escalated,Null,Null,Pending
T01719,C0059,E0046,Data Issue,High,2025-03-10 03:00,2025-03-10 13:00,Resolved,10,4,Breached
T01720,C0174,E0068,Access/Permission,Medium,2026-03-14 23:00,2026-03-15 06:12,Closed,7.2,5,Met
T01721,C0068,E0067,Performance Issue,High,2025-05-29 02:00,2025-05-29 08:30,Closed,6.5,5,Met
T01722,C0020,E0002,Security Issue,Medium,2025-05-11 05:00,2025-05-11 16:06,Resolved,11.1,4,Met
T01723,C0127,E0141,Software Installation,Medium,2025-12-28 10:00,2025-12-28 15:06,Closed,5.1,5,Met
T01724,C0057,E0122,Data Issue,High,2026-03-11 15:00,2026-03-12 06:36,Resolved,15.6,5,Breached
T01725,C0147,E0062,Software Installation,High,2025-12-08 04:00,2025-12-08 10:30,Resolved,6.5,3,Met
T01726,C0113,E0105,Network Issue,Low,2026-01-28 13:00,2026-01-30 06:00,Resolved,41,5,Breached
T01727,C0117,E0099,Feature Request,Medium,2026-05-25 17:00,2026-05-25 23:48,Closed,6.8,5,Met
T01728,C0032,E0046,Feature Request,Medium,2026-05-20 17:00,Null,In Progress,Null,Null,Pending
T01729,C0097,E0006,Feature Request,Medium,2025-08-24 12:00,2025-08-24 13:06,Resolved,1.1,4,Met
T01730,C0003,E0067,Application Error,Medium,2026-08-18 22:00,2026-08-19 10:48,Resolved,12.8,4,Breached
T01731,C0154,E0112,Software Installation,Medium,2026-06-24 18:00,Null,Escalated,Null,Null,Pending
T01732,C0150,E0099,Network Issue,Low,2025-03-31 07:00,2025-04-01 02:24,Closed,19.4,5,Met
T01733,C0091,E0141,Security Issue,High,2025-01-03 06:00,Null,Open,Null,Null,Pending
T01734,C0053,E0041,Login Issue,Medium,2026-01-07 17:00,2026-01-08 08:24,Resolved,15.4,4,Breached
T01735,C0127,E0148,Data Issue,Critical,2025-05-17 03:00,Null,In Progress,Null,Null,Pending
T01736,C0176,E0045,Login Issue,Medium,2025-12-24 11:00,Null,Escalated,Null,Null,Pending
T01737,C0135,E0083,Database Issue,Medium,2025-10-29 14:00,2025-10-30 03:00,Resolved,13,5,Breached
T01738,C0177,E0031,Database Issue,Low,2026-07-19 13:00,2026-07-20 04:24,Closed,15.4,3,Met
T01739,C0010,E0073,Network Issue,Medium,2025-08-04 07:00,2025-08-04 18:36,Resolved,11.6,4,Met
T01740,C0032,E0148,Login Issue,High,2025-05-22 03:00,2025-05-22 09:54,Resolved,6.9,4,Met
T01741,C0061,E0148,Database Issue,Low,2026-01-22 23:00,2026-01-23 14:00,Closed,15,4,Met
T01742,C0036,E0067,Login Issue,Medium,2026-03-11 11:00,Null,In Progress,Null,Null,Pending
T01743,C0177,E0150,Login Issue,High,2025-04-19 21:00,2025-04-20 02:00,Resolved,5,4,Met
T01744,C0036,E0073,Access/Permission,Low,2025-03-17 15:00,2025-03-19 13:30,Closed,46.5,5,Breached
T01745,C0148,E0006,Access/Permission,Medium,2025-06-11 00:00,Null,Open,Null,Null,Pending
T01746,C0139,E0062,Database Issue,Medium,2026-01-10 04:00,2026-01-11 06:30,Closed,26.5,3,Breached
T01747,C0013,E0050,Application Error,Medium,2025-09-08 02:00,2025-09-08 08:42,Resolved,6.7,4,Met
T01748,C0126,E0141,Login Issue,Low,2026-08-06 13:00,2026-08-07 05:54,Resolved,16.9,4,Met
T01749,C0146,E0141,Database Issue,High,2025-07-06 15:00,2025-07-06 20:36,Closed,5.6,4,Met
T01750,C0108,E0041,Database Issue,High,2026-06-25 22:00,2026-06-26 06:00,Closed,8,4,Met
T01751,C0024,E0105,Performance Issue,Medium,2026-04-27 13:00,2026-04-27 19:42,Resolved,6.7,4,Met
T01752,C0124,E0131,Security Issue,Medium,2026-03-31 20:00,2026-04-01 03:30,Resolved,7.5,5,Met
T01753,C0083,E0073,Login Issue,Medium,2025-10-21 03:00,Null,In Progress,Null,Null,Pending
T01754,C0113,E0148,Database Issue,Low,2025-03-03 20:00,2025-03-05 07:06,Resolved,35.1,3,Breached
T01755,C0009,E0067,Login Issue,Medium,2025-06-27 16:00,2025-06-29 06:54,Closed,38.9,4,Breached
T01756,C0157,E0050,Database Issue,Low,2025-01-12 12:00,Null,In Progress,Null,Null,Pending
T01757,C0136,E0122,Software Installation,High,2026-04-11 17:00,2026-04-11 22:18,Closed,5.3,3,Met
T01758,C0034,E0080,Performance Issue,Critical,2026-08-09 16:00,2026-08-09 21:42,Resolved,5.7,4,Breached
